0.311659	0.214095
0.313326	0.210187
0.314993	0.213733
0.316659	0.224252
0.318326	0.232537
0.319993	0.236792
0.321659	0.229962
0.323326	0.225037
0.324993	0.223212
0.326659	0.226368
0.328326	0.231823
0.329993	0.231808
0.331659	0.235591
0.333326	0.234075
0.334993	0.229304
0.336659	0.215574
0.338326	0.206829
0.339993	0.203965
0.341659	0.208690
0.343326	0.218999
0.344993	0.229246
0.346659	0.240550
0.348326	0.248977
0.349993	0.254838
0.351659	0.246926
0.353326	0.230825
0.354993	0.217539
0.356659	0.218733
0.358326	0.227400
0.359993	0.230042
0.361659	0.231106
0.363326	0.231627
0.364993	0.235462
0.366659	0.238226
0.368326	0.239914
0.369993	0.237349
0.371659	0.221120
0.373326	0.206462
0.374993	0.202042
0.376659	0.211709
0.378326	0.221921
0.379993	0.220894
0.381659	0.215015
0.383326	0.214804
0.384993	0.222886
0.386659	0.228108
0.388326	0.227001
0.389993	0.220294
0.391659	0.218673
0.393326	0.211182
0.394993	0.205113
0.396659	0.202225
0.398326	0.204021
0.399993	0.212913
0.401659	0.222969
0.403326	0.232485
0.404993	0.230297
0.406659	0.218576
0.408326	0.203283
0.409993	0.199237
0.411659	0.202164
0.413326	0.212720
0.414993	0.221093
0.416659	0.228634
0.418326	0.229691
0.419993	0.226484
0.421659	0.220296
0.423326	0.220890
0.424993	0.222401
0.426659	0.231830
0.428326	0.237759
0.429993	0.238448
0.431659	0.232785
0.433326	0.228987
0.434993	0.231993
0.436659	0.226269
0.438326	0.211877
0.439993	0.206480
0.441659	0.209069
0.443326	0.219380
0.444993	0.215567
0.446659	0.212957
0.448326	0.208180
0.449993	0.209013
0.451659	0.213477
0.453326	0.222636
0.454993	0.230569
0.456659	0.228716
0.458326	0.219749
0.459993	0.213107
0.461659	0.216098
0.463326	0.223893
0.464993	0.226281
0.466659	0.218746
0.468326	0.214656
0.469993	0.210475
0.471659	0.211339
0.473326	0.207183
0.474993	0.205753
0.476659	0.210570
0.478326	0.220837
0.479993	0.227427
0.481659	0.224662
0.483326	0.213629
0.484993	0.210260
0.486659	0.212865
0.488326	0.220532
0.489993	0.221262
0.491659	0.214616
0.493326	0.212384
0.494993	0.217016
0.496659	0.226671
0.498326	0.228971
0.499993	0.228828
0.501659	0.225008
0.503326	0.223025
0.504993	0.219894
0.506659	0.226019
0.508326	0.227577
0.509993	0.226690
0.511659	0.216589
0.513326	0.215394
0.514993	0.215007
0.516659	0.218533
0.518326	0.218506
0.519993	0.217686
0.521659	0.215318
0.523326	0.213412
0.524993	0.214407
0.526659	0.217452
0.528326	0.215624
0.529993	0.212453
0.531659	0.212921
0.533326	0.218375
0.534993	0.223163
0.536659	0.220541
0.538326	0.214887
0.539993	0.208784
0.541659	0.208821
0.543326	0.210780
0.544993	0.211820
0.546659	0.212796
0.548326	0.219630
0.549993	0.225118
0.551659	0.225529
0.553326	0.216386
0.554993	0.212324
0.556659	0.217956
0.558326	0.228521
0.559993	0.232827
0.561659	0.227732
0.563326	0.223818
0.564993	0.223798
0.566659	0.224316
0.568326	0.226281
0.569993	0.225256
0.571659	0.221056
0.573326	0.220500
0.574993	0.223768
0.576659	0.227308
0.578326	0.220278
0.579993	0.211207
0.581659	0.206169
0.583326	0.208235
0.584993	0.216446
0.586659	0.220257
0.588326	0.216068
0.589993	0.203688
0.591659	0.201769
0.593326	0.202961
0.594993	0.206874
0.596659	0.204503
0.598326	0.203633
0.599993	0.207581
0.601659	0.214727
0.603326	0.220901
0.604993	0.220374
0.606659	0.210881
0.608326	0.201455
0.609993	0.199031
0.611659	0.200855
0.613326	0.205243
0.614993	0.214118
0.616659	0.226405
0.618326	0.230928
0.619993	0.224146
0.621659	0.219354
0.623326	0.217890
0.624993	0.223290
0.626659	0.225060
0.628326	0.224900
0.629993	0.223965
0.631659	0.220532
0.633326	0.214081
0.634993	0.208894
0.636659	0.212209
0.638326	0.217544
0.639993	0.217247
0.641659	0.207964
0.643326	0.203343
0.644993	0.200991
0.646659	0.204337
0.648326	0.204981
0.649993	0.209866
0.651659	0.215237
0.653326	0.217913
0.654993	0.218075
0.656659	0.215779
0.658326	0.219209
0.659993	0.221411
0.661659	0.220346
0.663326	0.215292
0.664993	0.206695
0.666659	0.204079
0.668326	0.203175
0.669993	0.205337
0.671659	0.204510
0.673326	0.211887
0.674993	0.223039
0.676659	0.236185
0.678326	0.241422
0.679993	0.237442
0.681659	0.229964
0.683326	0.218922
0.684993	0.215075
0.686659	0.215628
0.688326	0.218466
0.689993	0.221035
0.691659	0.218040
0.693326	0.217476
0.694993	0.217328
0.696659	0.218975
0.698326	0.217252
0.699993	0.212980
0.701659	0.210791
0.703326	0.213116
0.704993	0.214157
0.706659	0.214676
0.708326	0.212341
0.709993	0.210597
0.711659	0.216826
0.713326	0.224327
0.714993	0.231919
0.716659	0.232802
0.718326	0.233164
0.719993	0.227959
0.721659	0.220798
0.723326	0.211252
0.724993	0.204952
0.726659	0.207037
0.728326	0.215156
0.729993	0.222946
0.731659	0.221253
0.733326	0.214591
0.734993	0.214637
0.736659	0.218765
0.738326	0.224456
0.739993	0.224067
0.741659	0.217070
0.743326	0.210862
0.744993	0.212843
0.746659	0.219890
0.748326	0.222830
0.749993	0.220222
0.751659	0.220377
0.753326	0.223569
0.754993	0.227287
0.756659	0.224052
0.758326	0.221548
0.759993	0.220686
0.761659	0.225391
0.763326	0.227533
0.764993	0.226395
0.766659	0.217357
0.768326	0.208306
0.769993	0.201078
0.771659	0.198689
0.773326	0.201006
0.774993	0.201083
0.776659	0.198622
0.778326	0.193947
0.779993	0.190613
0.781659	0.194129
0.783326	0.198296
0.784993	0.208071
0.786659	0.217889
0.788326	0.224370
0.789993	0.215693
0.791659	0.205648
0.793326	0.201503
0.794993	0.201874
0.796659	0.199941
0.798326	0.198857
0.799993	0.196037
0.801659	0.197195
0.803326	0.198413
0.804993	0.204738
0.806659	0.202821
0.808326	0.197064
0.809993	0.193464
0.811659	0.198676
0.813326	0.207350
0.814993	0.215065
0.816659	0.213078
0.818326	0.210649
0.819993	0.215969
0.821659	0.225966
0.823326	0.230750
0.824993	0.226693
0.826659	0.220835
0.828326	0.217441
0.829993	0.213249
0.831659	0.211828
0.833326	0.213993
0.834993	0.215949
0.836659	0.212915
0.838326	0.211411
0.839993	0.213344
0.841659	0.217394
0.843326	0.212072
0.844993	0.209157
0.846659	0.210157
0.848326	0.212513
0.849993	0.214692
0.851659	0.212893
0.853326	0.206562
0.854993	0.197579
0.856659	0.188829
0.858326	0.188451
0.859993	0.187677
0.861659	0.192901
0.863326	0.198351
0.864993	0.203947
0.866659	0.207091
0.868326	0.212823
0.869993	0.213177
0.871659	0.209529
0.873326	0.206499
0.874993	0.207771
0.876659	0.212312
0.878326	0.212279
0.879993	0.209197
0.881659	0.209954
0.883326	0.207221
0.884993	0.204520
0.886659	0.204939
0.888326	0.214293
0.889993	0.219409
0.891659	0.211211
0.893326	0.199376
0.894993	0.199243
0.896659	0.202522
0.898326	0.204858
0.899993	0.206840
0.901659	0.207692
0.903326	0.208424
0.904993	0.208816
0.906659	0.204599
0.908326	0.200378
0.909993	0.195733
0.911659	0.200629
0.913326	0.206095
0.914993	0.204702
0.916659	0.203900
0.918326	0.204697
0.919993	0.207558
0.921659	0.205457
0.923326	0.196880
0.924993	0.190895
0.926659	0.195233
0.928326	0.206242
0.929993	0.218555
0.931659	0.221393
0.933326	0.215931
0.934993	0.207056
0.936659	0.204673
0.938326	0.211420
0.939993	0.217349
0.941659	0.220122
0.943326	0.217964
0.944993	0.216714
0.946659	0.207988
0.948326	0.202114
0.949993	0.200995
0.951659	0.204710
0.953326	0.209905
0.954993	0.210818
0.956659	0.208919
0.958326	0.201462
0.959993	0.198188
0.961659	0.202110
0.963326	0.209748
0.964993	0.216746
0.966659	0.223140
0.968326	0.223073
0.969993	0.214506
0.971659	0.203876
0.973326	0.194471
0.974993	0.198965
0.976659	0.202783
0.978326	0.210305
0.979993	0.208911
0.981659	0.212076
0.983326	0.213978
0.984993	0.209070
0.986659	0.201064
0.988326	0.200610
0.989993	0.207429
0.991659	0.212905
0.993326	0.211308
0.994993	0.210151
0.996659	0.207661
0.998326	0.207102
0.999993	0.209874
1.001659	0.211072
1.003326	0.210385
1.004993	0.201677
1.006659	0.197256
1.008326	0.196656
1.009993	0.203374
1.011659	0.208857
1.013326	0.216109
1.014993	0.222043
1.016659	0.227190
1.018326	0.227410
1.019993	0.223243
1.021659	0.214039
1.023326	0.202243
1.024993	0.198339
1.026659	0.207059
1.028326	0.221214
1.029993	0.223608
1.031659	0.214302
1.033326	0.209990
1.034993	0.214652
1.036659	0.221669
1.038326	0.219533
1.039993	0.214901
1.041659	0.216232
1.043326	0.218393
1.044993	0.223861
1.046659	0.225590
1.048326	0.222728
1.049993	0.216656
1.051659	0.208720
1.053326	0.207336
1.054993	0.209360
1.056659	0.216727
1.058326	0.217429
1.059993	0.212979
1.061659	0.206230
1.063326	0.208050
1.064993	0.217653
1.066659	0.225760
1.068326	0.224222
1.069993	0.217309
1.071659	0.213870
1.073326	0.214256
1.074993	0.217598
1.076659	0.221017
1.078326	0.226675
1.079993	0.226620
1.081659	0.219888
1.083326	0.215883
1.084993	0.216869
1.086659	0.220601
1.088326	0.216438
1.089993	0.207936
1.091659	0.203889
1.093326	0.211393
1.094993	0.219502
1.096659	0.219520
1.098326	0.218144
1.099993	0.219952
1.101659	0.230880
1.103326	0.234183
1.104993	0.232860
1.106659	0.224935
1.108326	0.218784
1.109993	0.215392
1.111659	0.215771
1.113326	0.217091
1.114993	0.219707
1.116659	0.224549
1.118326	0.231001
1.119993	0.235042
1.121659	0.235201
1.123326	0.238794
1.124993	0.238685
1.126659	0.242710
1.128326	0.243964
1.129993	0.247814
1.131659	0.248762
1.133326	0.252147
1.134993	0.256330
1.136659	0.253289
1.138326	0.245718
1.139993	0.243917
1.141659	0.244173
1.143326	0.241169
1.144993	0.233218
1.146659	0.228504
1.148326	0.224307
1.149993	0.222461
1.151659	0.225451
1.153326	0.235413
1.154993	0.243758
1.156659	0.243197
1.158326	0.237221
1.159993	0.232022
1.161659	0.238235
1.163326	0.251224
1.164993	0.260750
1.166659	0.258971
1.168326	0.249955
1.169993	0.244100
1.171659	0.247201
1.173326	0.251013
1.174993	0.252137
1.176659	0.248673
1.178326	0.242472
1.179993	0.236252
1.181659	0.230326
1.183326	0.232675
1.184993	0.240377
1.186659	0.246230
1.188326	0.247332
1.189993	0.249043
1.191659	0.248239
1.193326	0.243486
1.194993	0.235512
1.196659	0.238158
1.198326	0.242663
1.199993	0.243699
1.201659	0.241414
1.203326	0.247737
1.204993	0.253173
1.206659	0.252180
1.208326	0.245016
1.209993	0.240561
1.211659	0.236821
1.213326	0.237518
1.214993	0.237316
1.216659	0.237671
1.218326	0.232060
1.219993	0.227944
1.221659	0.232685
1.223326	0.237536
1.224993	0.236879
1.226659	0.230119
1.228326	0.232381
1.229993	0.239709
1.231659	0.245559
1.233326	0.241747
1.234993	0.238944
1.236659	0.236676
1.238326	0.236084
1.239993	0.237414
1.241659	0.241278
1.243326	0.244342
1.244993	0.239151
1.246659	0.226946
1.248326	0.220126
1.249993	0.219722
1.251659	0.228303
1.253326	0.235054
1.254993	0.234872
1.256659	0.229238
1.258326	0.228274
1.259993	0.237814
1.261659	0.242350
1.263326	0.236513
1.264993	0.228612
1.266659	0.226488
1.268326	0.228597
1.269993	0.223968
1.271659	0.224108
1.273326	0.221061
1.274993	0.221659
1.276659	0.217471
1.278326	0.216262
1.279993	0.219656
1.281659	0.226594
1.283326	0.226201
1.284993	0.223138
1.286659	0.214815
1.288326	0.209080
1.289993	0.207768
1.291659	0.216905
1.293326	0.223368
1.294993	0.230180
1.296659	0.227460
1.298326	0.231425
1.299993	0.227193
1.301659	0.221116
1.303326	0.214699
1.304993	0.216521
1.306659	0.222591
1.308326	0.229107
1.309993	0.233404
1.311659	0.232729
1.313326	0.227714
1.314993	0.221374
1.316659	0.218845
1.318326	0.221767
1.319993	0.221381
1.321659	0.220079
1.323326	0.216374
1.324993	0.215300
1.326659	0.215829
1.328326	0.218140
1.329993	0.219990
1.331659	0.225104
1.333326	0.228405
1.334993	0.229995
1.336659	0.226876
1.338326	0.225623
1.339993	0.226234
1.341659	0.228717
1.343326	0.229192
1.344993	0.226016
1.346659	0.219878
1.348326	0.214117
1.349993	0.211580
1.351659	0.213536
1.353326	0.218676
1.354993	0.223808
1.356659	0.221587
1.358326	0.213021
1.359993	0.210511
1.361659	0.211603
1.363326	0.213354
1.364993	0.211800
1.366659	0.214320
1.368326	0.219877
1.369993	0.228451
1.371659	0.231432
1.373326	0.231652
1.374993	0.222434
1.376659	0.214365
1.378326	0.204615
1.379993	0.204057
1.381659	0.208361
1.383326	0.217037
1.384993	0.223229
1.386659	0.225269
1.388326	0.228299
1.389993	0.233407
1.391659	0.259143
1.393326	0.309184
1.394993	0.367710
1.396659	0.393958
1.398326	0.375595
1.399993	0.329690
1.401659	0.286366
1.403326	0.259364
1.404993	0.247819
1.406659	0.243672
1.408326	0.240996
1.409993	0.234399
1.411659	0.227100
1.413326	0.220049
1.414993	0.216696
1.416659	0.221034
1.418326	0.226208
1.419993	0.227527
1.421659	0.222243
1.423326	0.221600
1.424993	0.221956
1.426659	0.225073
1.428326	0.223811
1.429993	0.225873
1.431659	0.254614
1.433326	0.512802
1.434993	1.800919
1.436659	5.606869
1.438326	12.574403
1.439993	20.823455
1.441659	26.853902
1.443326	28.295957
1.444993	25.357326
1.446659	19.777000
1.448326	13.441423
1.449993	7.894567
1.451659	4.007951
1.453326	1.810728
1.454993	0.803612
1.456659	0.422965
1.458326	0.301239
1.459993	0.266403
1.461659	0.250608
1.463326	0.233792
1.464993	0.223611
1.466659	0.222331
1.468326	0.222721
1.469993	0.216709
1.471659	0.213514
1.473326	0.213888
1.474993	0.212510
1.476659	0.205759
1.478326	0.205889
1.479993	0.211723
1.481659	0.232142
1.483326	0.267397
1.484993	0.325394
1.486659	0.385277
1.488326	0.428892
1.489993	0.443475
1.491659	0.438825
1.493326	0.422096
1.494993	0.393328
1.496659	0.356048
1.498326	0.304097
1.499993	0.254789
1.501659	0.215342
1.503326	0.191565
1.504993	0.182053
1.506659	0.190165
1.508326	3.555103
1.509993	132.785402
1.511659	1383.907034
1.513326	6367.255618
1.514993	17786.572329
1.516659	36153.257234
1.518326	59271.323370
1.519993	84300.222736
1.521659	109533.412083
1.523326	134343.590062
1.524993	158552.094232
1.526659	182098.150098
1.528326	204991.489222
1.529993	223723.167477
1.531659	216967.576389
1.533326	165943.604590
1.534993	90249.880897
1.536659	28811.274048
1.538326	4055.146689
1.539993	250.622034
1.541659	63.543307
1.543326	48.818113
1.544993	41.191236
1.546659	35.828800
1.548326	31.723916
1.549993	28.463644
1.551659	25.785406
1.553326	23.543807
1.554993	21.642703
1.556659	20.019660
1.558326	18.604281
1.559993	17.361938
1.561659	16.257916
1.563326	15.276598
1.564993	14.393014
1.566659	13.602097
1.568326	12.902755
1.569993	12.304968
1.571659	11.836839
1.573326	11.507253
1.574993	11.230911
1.576659	10.880420
1.578326	10.383848
1.579993	9.806592
1.581659	9.257499
1.583326	8.791879
1.584993	8.414803
1.586659	8.150837
1.588326	8.118838
1.589993	8.382936
1.591659	8.695175
1.593326	8.616381
1.594993	8.008433
1.596659	7.187396
1.598326	6.545400
1.599993	6.167830
1.601659	5.935128
1.603326	5.762287
1.604993	5.607915
1.606659	5.464610
1.608326	5.315923
1.609993	5.169552
1.611659	5.030764
1.613326	4.905488
1.614993	4.796430
1.616659	4.712992
1.618326	4.654639
1.619993	4.602228
1.621659	4.523146
1.623326	4.412835
1.624993	4.269374
1.626659	4.125907
1.628326	3.988923
1.629993	3.878589
1.631659	3.783907
1.633326	3.700197
1.634993	3.622088
1.636659	3.545551
1.638326	3.467730
1.639993	3.403794
1.641659	3.340345
1.643326	3.277066
1.644993	3.208003
1.646659	3.141407
1.648326	3.081585
1.649993	3.022646
1.651659	2.964184
1.653326	2.906943
1.654993	2.845786
1.656659	2.791645
1.658326	2.737108
1.659993	2.687721
1.661659	2.634098
1.663326	2.589965
1.664993	2.549766
1.666659	2.517006
1.668326	2.482030
1.669993	2.446735
1.671659	2.407853
1.673326	2.363236
1.674993	2.312454
1.676659	2.265606
1.678326	2.227650
1.679993	2.194697
1.681659	2.157080
1.683326	2.116464
1.684993	2.081178
1.686659	2.053055
1.688326	2.032081
1.689993	2.008008
1.691659	1.981085
1.693326	1.951371
1.694993	1.922802
1.696659	1.891837
1.698326	1.853491
1.699993	1.814107
1.701659	1.780496
1.703326	1.753032
1.704993	1.730322
1.706659	1.708219
1.708326	1.688241
1.709993	1.665373
1.711659	1.646034
1.713326	1.624844
1.714993	1.608327
1.716659	1.593300
1.718326	1.579006
1.719993	1.553519
1.721659	1.515400
1.723326	1.474089
1.724993	1.447943
1.726659	1.450970
1.728326	1.521642
1.729993	1.699159
1.731659	1.968846
1.733326	2.235580
1.734993	2.368116
1.736659	2.305965
1.738326	2.084487
1.739993	1.804945
1.741659	1.564585
1.743326	1.406906
1.744993	1.328940
1.746659	1.289305
1.748326	1.260448
1.749993	1.226563
1.751659	1.199817
1.753326	1.181950
1.754993	1.172882
1.756659	1.169418
1.758326	1.172507
1.759993	1.173601
1.761659	1.171470
1.763326	1.160308
1.764993	1.138228
1.766659	1.106812
1.768326	1.070786
1.769993	1.039231
1.771659	1.009443
1.773326	0.990541
1.774993	0.983454
1.776659	0.980526
1.778326	0.975516
1.779993	0.968468
1.781659	0.964309
1.783326	0.960842
1.784993	0.956697
1.786659	0.951028
1.788326	0.937806
1.789993	0.919269
1.791659	0.897435
1.793326	0.878982
1.794993	0.866426
1.796659	0.855991
1.798326	0.844664
1.799993	0.836808
1.801659	0.832946
1.803326	0.835795
1.804993	0.833780
1.806659	0.828750
1.808326	0.814775
1.809993	0.800163
1.811659	0.784754
1.813326	0.774916
1.814993	0.769648
1.816659	0.771015
1.818326	0.786028
1.819993	0.797176
1.821659	0.794551
1.823326	0.767169
1.824993	0.731983
1.826659	0.697830
1.828326	0.674345
1.829993	0.660430
1.831659	0.656093
1.833326	0.652537
1.834993	0.650583
1.836659	0.653476
1.838326	0.659480
1.839993	0.671107
1.841659	0.684163
1.843326	0.698608
1.844993	0.698465
1.846659	0.687705
1.848326	0.666235
1.849993	0.642917
1.851659	0.616661
1.853326	0.599036
1.854993	0.588215
1.856659	0.585551
1.858326	0.580818
1.859993	0.575371
1.861659	0.568352
1.863326	0.554676
1.864993	0.541156
1.866659	0.528166
1.868326	0.524165
1.869993	0.524034
1.871659	0.523057
1.873326	0.516999
1.874993	0.512077
1.876659	0.504436
1.878326	0.501136
1.879993	0.496619
1.881659	0.495839
1.883326	0.494544
1.884993	0.489650
1.886659	0.481201
1.888326	0.471513
1.889993	0.463685
1.891659	0.459289
1.893326	0.454022
1.894993	0.450508
1.896659	0.445432
1.898326	0.447378
1.899993	0.449125
1.901659	0.452471
1.903326	0.451052
1.904993	0.445952
1.906659	0.442241
1.908326	0.439833
1.909993	0.430855
1.911659	0.419073
1.913326	0.412678
1.914993	0.413003
1.916659	0.412654
1.918326	0.407211
1.919993	0.421355
1.921659	0.478176
1.923326	0.594161
1.924993	0.761315
1.926659	0.925144
1.928326	1.013180
1.929993	0.987476
1.931659	0.870524
1.933326	0.717440
1.934993	0.576543
1.936659	0.470958
1.938326	0.409043
1.939993	0.375315
1.941659	0.364356
1.943326	0.357650
1.944993	0.351538
1.946659	0.344332
1.948326	0.337679
1.949993	0.336079
1.951659	0.333959
1.953326	0.334037
1.954993	0.332322
1.956659	0.330776
1.958326	0.330504
1.959993	0.330894
1.961659	0.330248
1.963326	0.329815
1.964993	0.328456
1.966659	0.326880
1.968326	0.325271
1.969993	0.331208
1.971659	0.336862
1.973326	0.346156
1.974993	0.346741
1.976659	0.344261
1.978326	0.336276
1.979993	0.326744
1.981659	0.312932
1.983326	0.293188
1.984993	0.278870
1.986659	0.278878
1.988326	0.283492
1.989993	0.286034
1.991659	0.280957
1.993326	0.276525
1.994993	0.275904
1.996659	0.272749
1.998326	0.268891
1.999993	0.260413
2.001659	0.259463
2.003326	0.263282
2.004993	0.262703
2.006659	0.257295
2.008326	0.257530
2.009993	0.264640
2.011659	0.270061
2.013326	0.267583
2.014993	0.266947
2.016659	0.270164
2.018326	0.271111
2.019993	0.275135
2.021659	0.293167
2.023326	0.358380
2.024993	0.491170
2.026659	0.670015
2.028326	0.835650
2.029993	0.921163
2.031659	0.893675
2.033326	0.772849
2.034993	0.605344
2.036659	0.449384
2.038326	0.336265
2.039993	0.269419
2.041659	0.235808
2.043326	0.216544
2.044993	0.207155
2.046659	0.204701
2.048326	0.206839
2.049993	0.205053
2.051659	0.205231
2.053326	0.207615
2.054993	0.212015
2.056659	0.207447
2.058326	0.202514
2.059993	0.203369
2.061659	0.208325
2.063326	0.208681
2.064993	0.203818
2.066659	0.207727
2.068326	0.211225
2.069993	0.213082
2.071659	0.208862
2.073326	0.211070
2.074993	0.211996
2.076659	0.208695
2.078326	0.198358
2.079993	0.189141
2.081659	0.186795
2.083326	0.187484
2.084993	0.187004
2.086659	0.184427
2.088326	0.181938
2.089993	0.182596
2.091659	0.181023
2.093326	0.181339
2.094993	0.184658
2.096659	0.195759
2.098326	0.222785
2.099993	0.288340
2.101659	0.441610
2.103326	0.722599
2.104993	1.121494
2.106659	1.541053
2.108326	1.824360
2.109993	1.849240
2.111659	1.610443
2.113326	1.219108
2.114993	0.823893
2.116659	0.522471
2.118326	0.341782
2.119993	0.253435
2.121659	0.214730
2.123326	0.199530
2.124993	0.195754
2.126659	0.198229
2.128326	0.202695
2.129993	0.211281
2.131659	0.229069
2.133326	0.249704
2.134993	0.262901
2.136659	0.261419
2.138326	0.248550
2.139993	0.229458
2.141659	0.211154
2.143326	0.195257
2.144993	0.184531
2.146659	0.174220
2.148326	0.166968
2.149993	0.162754
2.151659	0.162853
2.153326	0.160606
2.154993	0.158168
2.156659	0.160178
2.158326	0.163238
2.159993	0.165311
2.161659	0.162178
2.163326	0.160445
2.164993	0.155399
2.166659	0.156108
2.168326	0.169587
2.169993	0.194772
2.171659	0.209950
2.173326	0.210325
2.174993	0.201783
2.176659	0.186474
2.178326	0.170593
2.179993	0.153071
2.181659	0.146209
2.183326	0.146392
2.184993	0.150157
2.186659	0.154212
2.188326	0.154002
2.189993	0.151885
2.191659	0.148848
2.193326	0.151173
2.194993	0.158750
2.196659	0.165457
2.198326	0.161028
2.199993	0.155510
2.201659	0.148337
2.203326	0.144033
2.204993	0.137007
2.206659	0.132493
2.208326	0.129705
2.209993	0.128957
2.211659	0.127605
2.213326	0.128118
2.214993	0.127187
2.216659	0.120231
2.218326	0.113004
2.219993	0.109586
2.221659	0.111363
2.223326	0.111579
2.224993	0.110005
2.226659	0.111365
2.228326	0.114300
2.229993	0.115991
2.231659	0.118377
2.233326	0.124043
2.234993	0.126298
2.236659	0.130125
2.238326	0.131742
2.239993	0.135365
2.241659	0.136590
2.243326	0.136292
2.244993	0.136049
2.246659	0.133192
2.248326	0.131475
2.249993	0.127678
2.251659	0.127718
2.253326	0.130619
2.254993	0.133574
2.256659	0.131621
2.258326	0.121656
2.259993	0.112965
2.261659	0.112592
2.263326	0.117735
2.264993	0.117943
2.266659	0.109588
2.268326	0.101371
2.269993	0.103315
2.271659	0.108020
2.273326	0.112981
2.274993	0.106781
2.276659	0.103387
2.278326	0.102904
2.279993	0.106861
2.281659	0.105868
2.283326	0.099205
2.284993	0.095689
2.286659	0.095292
2.288326	0.096777
2.289993	0.098563
2.291659	0.108316
2.293326	0.115943
2.294993	0.116567
2.296659	0.111591
2.298326	0.102291
2.299993	0.098368
2.301659	0.100780
2.303326	0.106141
2.304993	0.110790
2.306659	0.109770
2.308326	0.113423
2.309993	0.117314
2.311659	0.116254
2.313326	0.110899
2.314993	0.104797
2.316659	0.100077
2.318326	0.102940
2.319993	0.112049
2.321659	0.116600
2.323326	0.114026
2.324993	0.109049
2.326659	0.109955
2.328326	0.114774
2.329993	0.121046
2.331659	0.137921
